family,N,d,q,p,sample_idx,relax_core_ratio,relax_rounded_ratio,opt_warm_ratio,opt_cold_ratio
DRegular,11,2,,8,0,0.49375,1.0,0.9915068611864054,0.9990157870834683
DRegular,11,2,,8,1,0.49375,1.0,0.9794688234968465,0.987581855575597
DRegular,11,2,,8,2,0.34375,0.3,0.9911709287896254,0.9911709299525221
DRegular,11,2,,8,3,0.49375,1.0,0.9915068643746462,0.99999999918188
DRegular,11,2,,8,4,0.4296875,0.75,0.9994234760666619,0.972060227994252
DRegular,11,2,,8,5,0.49375,0.8,0.9970705086158856,0.9875818544861179
DRegular,11,2,,8,6,0.49375,1.0,0.997070553799564,0.9875818538621968
DRegular,11,2,,8,7,0.34375,0.6,0.9911709308358052,0.9911709103823843
DRegular,11,2,,8,8,0.49375,0.8,0.9900087456264348,0.9875818562606197
DRegular,11,2,,8,9,0.49375,0.9,0.9819826425038002,0.9875818550526183
DRegular,11,2,,8,10,0.34375,0.3,0.9911709291899143,0.9911708987495798
DRegular,11,2,,8,11,0.34375,0.3,0.991170926115891,0.9911709276205857
DRegular,11,2,,8,12,0.34375,0.6,0.9911709288344092,0.991170928538579
DRegular,11,2,,8,13,0.49375,1.0,0.9970705529192646,0.9875818545183318
DRegular,11,2,,8,14,0.49375,1.0,0.9819826609757722,0.9875818548642574
DRegular,11,2,,8,15,0.45625,1.0,0.9166669585570053,0.993690156797775
DRegular,11,2,,8,16,0.4296875,0.75,0.9994234808576079,0.9994234783630688
DRegular,11,2,,8,17,0.34375,0.6,0.9911709190095245,0.9911709239706236
DRegular,11,2,,8,18,0.41875,0.8,0.8731135177466328,0.9872373346377998
DRegular,11,2,,8,19,0.34375,0.6,0.9911709246752134,0.9911709281396568
DRegular,11,2,,9,0,0.49375,1.0,0.9975600005595091,0.9999968393071519
DRegular,11,2,,9,1,0.49375,1.0,0.9998779969407728,0.9927516733724395
DRegular,11,2,,9,2,0.34375,0.3,0.9963615249896393,0.9963615225512676
DRegular,11,2,,9,3,0.49375,1.0,0.9975600038110783,0.9999999948992494
DRegular,11,2,,9,4,0.4296875,0.75,0.9997208039707541,0.9997661782691738
DRegular,11,2,,9,5,0.49375,0.8,0.9989993124124361,0.9927516658291571
DRegular,11,2,,9,6,0.49375,1.0,0.9989994438337938,0.992751661474659
DRegular,11,2,,9,7,0.34375,0.6,0.996361508056436,0.996361530051705
DRegular,11,2,,9,8,0.49375,0.8,0.9959239509109986,0.9927516747915487
DRegular,11,2,,9,9,0.49375,0.9,0.9988208883804253,0.9927516748598535
DRegular,11,2,,9,10,0.34375,0.3,0.9963615205644004,0.9963615257600452
DRegular,11,2,,9,11,0.34375,0.3,0.9963614986987646,0.9963615311416776
DRegular,11,2,,9,12,0.34375,0.6,0.9963615267629355,0.9963615087974211
DRegular,11,2,,9,13,0.49375,1.0,0.998999142369436,0.9927516662320512
DRegular,11,2,,9,14,0.49375,1.0,0.998820893341964,0.9927516708822226
DRegular,11,2,,9,15,0.45625,1.0,0.9858151789118441,0.998746356098691
DRegular,11,2,,9,16,0.4296875,0.75,0.9968541056443042,0.9968541025714271
DRegular,11,2,,9,17,0.34375,0.6,0.996361524018042,0.9963615251348367
DRegular,11,2,,9,18,0.41875,0.8,0.9258952027417017,0.992111628800162
DRegular,11,2,,9,19,0.34375,0.6,0.9963615283071012,0.9963615296105802
DRegular,11,2,,10,0,0.49375,1.0,0.9999822642106679,0.9999999920630781
DRegular,11,2,,10,1,0.49375,1.0,0.9975516920516055,0.998249825257761
DRegular,11,2,,10,2,0.34375,0.3,0.9985651219976301,0.9985651081936803
DRegular,11,2,,10,3,0.49375,1.0,0.9999822725177021,0.9999999702747969
DRegular,11,2,,10,4,0.4296875,0.75,0.9978823779481765,0.9999959212472935
DRegular,11,2,,10,5,0.49375,0.8,0.9985042232887377,0.9982498090406029
DRegular,11,2,,10,6,0.49375,1.0,0.9985042024290454,0.9982497787089286
DRegular,11,2,,10,7,0.34375,0.6,0.9985642207121576,0.9985651092836416
DRegular,11,2,,10,8,0.49375,0.8,0.9994212393971436,0.9978618171000709
DRegular,11,2,,10,9,0.49375,0.9,0.998498254300529,0.9978619160262496
DRegular,11,2,,10,10,0.34375,0.3,0.9985651298279166,0.9985650690131169
DRegular,11,2,,10,11,0.34375,0.3,0.9985651079275222,0.9985650385708222
DRegular,11,2,,10,12,0.34375,0.6,0.9985651161723424,0.9985650853355381
DRegular,11,2,,10,13,0.49375,1.0,0.9985042234645075,0.9997081343275571
DRegular,11,2,,10,14,0.49375,1.0,0.9984982555495925,0.998249822313628
DRegular,11,2,,10,15,0.45625,1.0,0.9849079739927337,0.9982092386418147
DRegular,11,2,,10,16,0.4296875,0.75,0.9999998819425537,0.999999837984435
DRegular,11,2,,10,17,0.34375,0.6,0.9985649755881537,0.998565122888753
DRegular,11,2,,10,18,0.41875,0.8,0.9549712356326129,0.9965638716712363
DRegular,11,2,,10,19,0.34375,0.6,0.9985648684540817,0.9985649949632762
DRegular,12,2,,1,0,0.5,1.0,0.6534659776008463,0.6170007548265509
DRegular,12,2,,1,1,0.5,1.0,0.6534659776008457,0.6170007548265505
DRegular,12,2,,1,2,0.375,0.2,0.7404009057918606,0.7404009057918606
DRegular,12,2,,1,3,0.5,1.0,0.6534659776008463,0.6170007548265505
DRegular,12,2,,1,4,0.4875,0.8,0.6943702528014924,0.6696462735121271
DRegular,12,2,,1,5,0.375,0.5,0.7005757958798244,0.7005757958798257
DRegular,12,2,,1,6,0.5,1.0,0.6534659776008463,0.6170007548265505
DRegular,12,2,,1,7,0.5,1.0,0.6534659776008462,0.6170007548265505
DRegular,12,2,,1,8,0.375,0.5,0.7404009057918606,0.7404009057918606
DRegular,12,2,,1,9,0.375,0.8,0.7404009057918609,0.740400905791861
DRegular,12,2,,1,10,0.5,1.0,0.6534659776008457,0.6170007548265505
DRegular,12,2,,1,11,0.4875,1.0,0.6943702528014924,0.6696462735121264
DRegular,12,2,,1,12,0.45,0.8,0.7010949476438422,0.7005757958798255
DRegular,12,2,,1,13,0.4875,0.7,0.6943702528014924,0.6696462735121271
DRegular,12,2,,1,14,0.5,1.0,0.6534659776008463,0.6170007548265509
DRegular,12,2,,1,15,0.5,1.0,0.6534659776008462,0.6170007548265509
DRegular,12,2,,1,16,0.5,1.0,0.6534659776008457,0.6170007548265505
DRegular,12,2,,1,17,0.5,1.0,0.6534659776008463,0.6170007548265505
DRegular,12,2,,1,18,0.375,0.5,0.7005757958798244,0.7005757958798257
DRegular,12,2,,1,19,0.5,1.0,0.6534659776008463,0.6170007548265505
DRegular,12,2,,2,0,0.5,1.0,0.8138251934414148,0.6500934237511955
DRegular,12,2,,2,1,0.5,1.0,0.8147711857542372,0.7021778912678854
DRegular,12,2,,2,2,0.375,0.2,0.8356829709787951,0.835682970978796
DRegular,12,2,,2,3,0.5,1.0,0.8147711857542372,0.7021778912678845
DRegular,12,2,,2,4,0.4875,0.8,0.6175779643009823,0.7209547213377193
DRegular,12,2,,2,5,0.375,0.5,0.77479944515258,0.7747994451525788
DRegular,12,2,,2,6,0.5,1.0,0.8147711857542365,0.7021778912678847
DRegular,12,2,,2,7,0.5,1.0,0.8138251934414152,0.6500934237511956
DRegular,12,2,,2,8,0.375,0.5,0.8356829709787952,0.8356829709787957
DRegular,12,2,,2,9,0.375,0.8,0.8356829709787951,0.8356829709787957
DRegular,12,2,,2,10,0.5,1.0,0.814771185754238,0.7021778912678847
DRegular,12,2,,2,11,0.4875,1.0,0.6175779643009823,0.7209547213377194
DRegular,12,2,,2,12,0.45,0.8,0.6716511720624503,0.7958131021489641
DRegular,12,2,,2,13,0.4875,0.7,0.6175779643009822,0.7209547213377193
DRegular,12,2,,2,14,0.5,1.0,0.8138251934414154,0.6500934237511955
DRegular,12,2,,2,15,0.5,1.0,0.8147711857542381,0.7021778912678847
DRegular,12,2,,2,16,0.5,1.0,0.8147711857542359,0.7021778912678847
DRegular,12,2,,2,17,0.5,1.0,0.8147711857542381,0.7021778912678847
DRegular,12,2,,2,18,0.375,0.5,0.7747994451525795,0.7747994451525788
DRegular,12,2,,2,19,0.5,1.0,0.8147711857542358,0.7021778912678854
DRegular,12,2,,3,0,0.5,1.0,0.9870465949082118,0.8218290804572478
DRegular,12,2,,3,1,0.5,1.0,0.9866571250176185,0.7803314794704935
DRegular,12,2,,3,2,0.375,0.2,0.8995790535669492,0.8995790535669496
DRegular,12,2,,3,3,0.5,1.0,0.98665712501762,0.7803314794704944
DRegular,12,2,,3,4,0.4875,0.8,0.763403461025225,0.8211936603106093
DRegular,12,2,,3,5,0.375,0.5,0.8696575352387501,0.8696575352387509
DRegular,12,2,,3,6,0.5,1.0,0.9866571250176185,0.7803314794704944
DRegular,12,2,,3,7,0.5,1.0,0.9870465949082113,0.8218290804572459
DRegular,12,2,,3,8,0.375,0.5,0.8995790535669499,0.8995790535669483
DRegular,12,2,,3,9,0.375,0.8,0.8995790535669496,0.8995790535669477
DRegular,12,2,,3,10,0.5,1.0,0.9866571250176205,0.7803314794704946
DRegular,12,2,,3,11,0.4875,1.0,0.7634034610252239,0.8211936603106054
DRegular,12,2,,3,12,0.45,0.8,0.786648658699141,0.8913421243496922
DRegular,12,2,,3,13,0.4875,0.7,0.7634034610252238,0.8211936603106086
DRegular,12,2,,3,14,0.5,1.0,0.9870465949082124,0.8218290804572447
DRegular,12,2,,3,15,0.5,1.0,0.9866731723417258,0.8103462805597003
DRegular,12,2,,3,16,0.5,1.0,0.9866571250176205,0.7803314794704944
DRegular,12,2,,3,17,0.5,1.0,0.9866571250176203,0.780331479470494
DRegular,12,2,,3,18,0.375,0.5,0.8696575352387501,0.8696575352387516
DRegular,12,2,,3,19,0.5,1.0,0.9866571250176189,0.7803314794704947
DRegular,12,2,,4,0,0.5,1.0,0.9748462727315297,0.9131671531502864
DRegular,12,2,,4,1,0.5,1.0,0.9731235374917855,0.8056139758796169
DRegular,12,2,,4,2,0.375,0.2,0.9497422803512385,0.9497422803512408
DRegular,12,2,,4,3,0.5,1.0,0.9731235374917917,0.8056139758796164
DRegular,12,2,,4,4,0.4875,0.8,0.9421541564225568,0.8710311362751575
DRegular,12,2,,4,5,0.375,0.5,0.9261405291355317,0.9261405291355356
DRegular,12,2,,4,6,0.5,1.0,0.9731235374917883,0.8056139758796123
DRegular,12,2,,4,7,0.5,1.0,0.9748462727315327,0.9131671531502842
DRegular,12,2,,4,8,0.375,0.5,0.94974228035124,0.9497422803512418
DRegular,12,2,,4,9,0.375,0.8,0.9497422803512426,0.9497422803512396
DRegular,12,2,,4,10,0.5,1.0,0.973123537491789,0.8056139758796129
DRegular,12,2,,4,11,0.4875,1.0,0.9421541564225613,0.8710311362751586
DRegular,12,2,,4,12,0.45,0.8,0.8500067129997044,0.9110816473081883
DRegular,12,2,,4,13,0.4875,0.7,0.9421541564225585,0.8710311362751579
DRegular,12,2,,4,14,0.5,1.0,0.9748462727315337,0.9131671531502845
DRegular,12,2,,4,15,0.5,1.0,0.9732667635996833,0.9755806067160154
DRegular,12,2,,4,16,0.5,1.0,0.9731235374917874,0.8056139758796131
DRegular,12,2,,4,17,0.5,1.0,0.973123537491788,0.8056139758796181
DRegular,12,2,,4,18,0.375,0.5,0.926140529135532,0.9261405291355336
DRegular,12,2,,4,19,0.5,1.0,0.973123537491789,0.8056139758796169
DRegular,12,2,,5,0,0.5,1.0,0.999902793401554,0.8917701203785167
DRegular,12,2,,5,1,0.5,1.0,0.9999999852075102,0.8635180862448437
DRegular,12,2,,5,2,0.375,0.2,0.9865302824445792,0.9865302824445787
DRegular,12,2,,5,3,0.5,1.0,0.9999999959516458,0.8635180862448477
DRegular,12,2,,5,4,0.4875,0.8,0.9758642878772606,0.9370586646115292
DRegular,12,2,,5,5,0.375,0.5,0.9281438805137654,0.9281438803273254
DRegular,12,2,,5,6,0.5,1.0,0.9999999849604458,0.863518086244846
DRegular,12,2,,5,7,0.5,1.0,0.9999027933994863,0.8917701203785183
DRegular,12,2,,5,8,0.375,0.5,0.9865302824445827,0.9865302824445784
DRegular,12,2,,5,9,0.375,0.8,0.9865302824445802,0.986530282444581
DRegular,12,2,,5,10,0.5,1.0,0.9999999860855596,0.8635180862448498
DRegular,12,2,,5,11,0.4875,1.0,0.975864287877459,0.9370586646115335
DRegular,12,2,,5,12,0.45,0.8,0.8465126336159596,0.9759249808365347
DRegular,12,2,,5,13,0.4875,0.7,0.975864287877253,0.937058664611533
DRegular,12,2,,5,14,0.5,1.0,0.9999027934000199,0.8917701203785197
DRegular,12,2,,5,15,0.5,1.0,0.9999999967124477,0.9949818558336445
DRegular,12,2,,5,16,0.5,1.0,0.999999977215421,0.8635180862448456
DRegular,12,2,,5,17,0.5,1.0,0.9999999753705872,0.8635180862448487
DRegular,12,2,,5,18,0.375,0.5,0.9281438805127123,0.9281438805096499
DRegular,12,2,,5,19,0.5,1.0,0.999999983010723,0.8635180862448495
DRegular,12,2,,6,0,0.5,1.0,0.9999999148494534,0.9501772314212071
DRegular,12,2,,6,1,0.5,1.0,0.9776204796922309,0.8786240700620844
DRegular,12,2,,6,2,0.375,0.2,0.9802375790051627,0.9802375818396352
DRegular,12,2,,6,3,0.5,1.0,0.9999994712180457,0.878624070062084
DRegular,12,2,,6,4,0.4875,0.8,0.9089691998857816,0.9466827507682456
DRegular,12,2,,6,5,0.375,0.5,0.9556443877099461,0.9556443861453221
DRegular,12,2,,6,6,0.5,1.0,0.999999041655207,0.8786240700620839
DRegular,12,2,,6,7,0.5,1.0,0.9999999819859852,0.9501772314212117
DRegular,12,2,,6,8,0.375,0.5,0.9802375817728016,0.9802375817700858
DRegular,12,2,,6,9,0.375,0.8,0.980237581094405,0.9802375809537718
DRegular,12,2,,6,10,0.5,1.0,0.9776204887752772,0.8786240700620859
DRegular,12,2,,6,11,0.4875,1.0,0.9089691998855717,0.9466827507682396
DRegular,12,2,,6,12,0.45,0.8,0.9107194648229446,0.9471561075347431
DRegular,12,2,,6,13,0.4875,0.7,0.90896919988579,0.9466827507682403
DRegular,12,2,,6,14,0.5,1.0,0.9999999792668809,0.9501772314212076
DRegular,12,2,,6,15,0.5,1.0,0.9369705165629955,0.9997336606893095
DRegular,12,2,,6,16,0.5,1.0,0.9776204886812905,0.8786240700620827
DRegular,12,2,,6,17,0.5,1.0,0.977620464125363,0.8786240700620862
DRegular,12,2,,6,18,0.375,0.5,0.9556443882081951,0.9556443881704088
DRegular,12,2,,6,19,0.5,1.0,0.9999890696725658,0.8786240700620849
DRegular,12,2,,7,0,0.5,1.0,0.9984649844819393,0.9548004697239775
DRegular,12,2,,7,1,0.5,1.0,0.9986058696416172,0.9306145360697128
DRegular,12,2,,7,2,0.375,0.2,0.9889747355970571,0.9889747471972207
DRegular,12,2,,7,3,0.5,1.0,0.9999966583182385,0.9306145359248563
DRegular,12,2,,7,4,0.4875,0.8,0.9896355069887457,0.9922520393114269
DRegular,12,2,,7,5,0.375,0.5,0.9857906668932568,0.9857906716290659
DRegular,12,2,,7,6,0.5,1.0,0.9999988815148718,0.9306145362299004
DRegular,12,2,,7,7,0.5,1.0,0.9984649381723912,0.9548004730522122
DRegular,12,2,,7,8,0.375,0.5,0.988974742955857,0.9889747483018969
DRegular,12,2,,7,9,0.375,0.8,0.9889747375590285,0.9889747463378358
DRegular,12,2,,7,10,0.5,1.0,0.9986062083700498,0.930614536284749
DRegular,12,2,,7,11,0.4875,1.0,0.9896358777018228,0.992252037231202
DRegular,12,2,,7,12,0.45,0.8,0.8843008010629404,0.9887819119599703
DRegular,12,2,,7,13,0.4875,0.7,0.9896348267580379,0.9922520384240989
DRegular,12,2,,7,14,0.5,1.0,0.9984649487427597,0.9548004749784011
DRegular,12,2,,7,15,0.5,1.0,0.9783477845486416,0.9999772046914456
DRegular,12,2,,7,16,0.5,1.0,0.9986054209440828,0.9306145362651833
DRegular,12,2,,7,17,0.5,1.0,0.9986057644058696,0.9306145356876185
DRegular,12,2,,7,18,0.375,0.5,0.9857906721979794,0.9857906717741812
DRegular,12,2,,7,19,0.5,1.0,0.9999998643139599,0.9306145358335017
DRegular,12,2,,8,0,0.5,1.0,0.9999998815639105,0.9317326572311487
DRegular,12,2,,8,1,0.5,1.0,0.9995118379297452,0.9811855016145329
DRegular,12,2,,8,2,0.375,0.2,0.996621268241136,0.9939365922484795
DRegular,12,2,,8,3,0.5,1.0,0.9999988014432118,0.981185501615463
DRegular,12,2,,8,4,0.4875,0.8,0.9992209035873862,0.9813167810999592
DRegular,12,2,,8,5,0.375,0.5,0.9979879328200765,0.997127451878234
DRegular,12,2,,8,6,0.5,1.0,0.9999999654184767,0.9811855016148279
DRegular,12,2,,8,7,0.5,1.0,0.9999987255119241,0.9317326541613071
DRegular,12,2,,8,8,0.375,0.5,0.9939367987045813,0.999407076028716
DRegular,12,2,,8,9,0.375,0.8,0.9953900878576792,0.9994070748535592
DRegular,12,2,,8,10,0.5,1.0,0.9995120366282392,0.9811855016151626
DRegular,12,2,,8,11,0.4875,1.0,0.9992209095315566,0.981316773290654
DRegular,12,2,,8,12,0.45,0.8,0.9442196573230109,0.9413183960881633
DRegular,12,2,,8,13,0.4875,0.7,0.9992209112790246,0.9813167761146833
DRegular,12,2,,8,14,0.5,1.0,0.9999995613183708,0.9317326568885692
DRegular,12,2,,8,15,0.5,1.0,0.9968087112842635,0.9999999954073854
DRegular,12,2,,8,16,0.5,1.0,0.9991854204232453,0.9811855016149164
DRegular,12,2,,8,17,0.5,1.0,0.9995119496741373,0.9811855016147518
DRegular,12,2,,8,18,0.375,0.5,0.9971415932777564,0.9979879348386504
DRegular,12,2,,8,19,0.5,1.0,0.9998366286061994,0.9811855016154927
DRegular,12,2,,9,0,0.5,1.0,0.9999996180542544,0.969915672384687
DRegular,12,2,,9,1,0.5,1.0,0.9999999552213805,0.9879292051899999
DRegular,12,2,,9,2,0.375,0.2,0.9990576207950745,0.9947967085324407
DRegular,12,2,,9,3,0.5,1.0,0.999936360463288,0.9879292051867665
DRegular,12,2,,9,4,0.4875,0.8,0.9999367009844896,0.9982394286485763
DRegular,12,2,,9,5,0.375,0.5,0.9931727505957427,0.9980486431077246
DRegular,12,2,,9,6,0.5,1.0,0.9999964828964961,0.9879292051876534
DRegular,12,2,,9,7,0.5,1.0,0.999999019232842,0.9699156707424598
DRegular,12,2,,9,8,0.375,0.5,0.9970394499036341,0.9986167715517817
DRegular,12,2,,9,9,0.375,0.8,0.994188635714238,0.9986167619215698
DRegular,12,2,,9,10,0.5,1.0,0.9999987128131491,0.9879292051863523
DRegular,12,2,,9,11,0.4875,1.0,0.9997439454948905,0.9981421288197506
DRegular,12,2,,9,12,0.45,0.8,0.9779413266395387,0.9949082734584822
DRegular,12,2,,9,13,0.4875,0.7,0.9997482839572218,0.9992607193537248
DRegular,12,2,,9,14,0.5,1.0,0.9999993767417591,0.969915664258045
DRegular,12,2,,9,15,0.5,1.0,0.9994089063769711,0.9999996501643715
DRegular,12,2,,9,16,0.5,1.0,0.9999995152030805,0.9879292051902225
DRegular,12,2,,9,17,0.5,1.0,0.9999998034807337,0.9879292051891598
DRegular,12,2,,9,18,0.375,0.5,0.9848247689606812,0.9931727364546642
DRegular,12,2,,9,19,0.5,1.0,0.999999566626137,0.9879292051843057
DRegular,12,2,,10,0,0.5,1.0,0.9999997680681266,0.9835939479202737
DRegular,12,2,,10,1,0.5,1.0,0.9999995910851927,0.995753709723457
DRegular,12,2,,10,2,0.375,0.2,0.9989429279453009,0.9992827317526174
DRegular,12,2,,10,3,0.5,1.0,0.9999988211553098,0.9957537097234176
DRegular,12,2,,10,4,0.4875,0.8,0.999029197025331,0.9872749319446082
DRegular,12,2,,10,5,0.375,0.5,0.9789453384678859,0.9963322144862028
DRegular,12,2,,10,6,0.5,1.0,0.9999999932015435,0.9957537097234147
DRegular,12,2,,10,7,0.5,1.0,0.9999994763781043,0.9835939443421854
DRegular,12,2,,10,8,0.375,0.5,0.9362833996135329,0.999571040764418
DRegular,12,2,,10,9,0.375,0.8,0.9991969483387944,0.9995710541478742
DRegular,12,2,,10,10,0.5,1.0,0.9995157803170936,0.9957537097234117
DRegular,12,2,,10,11,0.4875,1.0,0.999774187438609,0.9994472783305769
DRegular,12,2,,10,12,0.45,0.8,0.9887822363436449,0.9948352322114256
DRegular,12,2,,10,13,0.4875,0.7,0.9183753384041289,0.9944909606507103
DRegular,12,2,,10,14,0.5,1.0,0.9999998368555582,0.9908643070824588
DRegular,12,2,,10,15,0.5,1.0,0.9999997557854398,0.9999986138329993
DRegular,12,2,,10,16,0.5,1.0,0.9999999577374562,0.9957537097234561
DRegular,12,2,,10,17,0.5,1.0,0.9999897502428926,0.9957537097234251
DRegular,12,2,,10,18,0.375,0.5,0.9977623826578934,0.9903130216410467
DRegular,12,2,,10,19,0.5,1.0,0.9999986791272031,0.9957537097234254
DRegular,12,3,,1,0,0.2625,0.2,0.5019118833402673,0.5019118833402677
DRegular,12,3,,1,1,0.2625,0.5,0.4905739961592211,0.4905739961592202
DRegular,12,3,,1,2,0.2625,0.5,0.47042112093306737,0.47042112093306665
DRegular,12,3,,1,3,0.2625,0.2,0.49057399615922115,0.49057399615922026
DRegular,12,3,,1,4,0.2625,0.5,0.4905739961592211,0.49057399615922026
DRegular,12,3,,1,5,0.2625,0.5,0.5019118833402674,0.5019118833402677
DRegular,12,3,,1,6,0.2625,0.2,0.5019118833402673,0.5019118833402677
DRegular,12,3,,1,7,0.2625,-0.4,0.5142966538917313,0.5142966538917307
DRegular,12,3,,1,8,0.2625,0.2,0.49057399615922115,0.49057399615922026
DRegular,12,3,,1,9,0.2625,0.2,0.5019118833402673,0.5019118833402677
DRegular,12,3,,1,10,0.2625,-0.1,0.4904535421636521,0.4904535421636532
DRegular,12,3,,1,11,0.2625,0.2,0.49057399615922115,0.4905739961592202
DRegular,12,3,,1,12,0.2625,-0.1,0.5142966538917314,0.5142966538917307
DRegular,12,3,,1,13,0.2625,0.5,0.4800662039824187,0.48006620398241867
DRegular,12,3,,1,14,0.2625,0.5,0.48017917845066516,0.4801791784506654
DRegular,12,3,,1,15,0.2625,-0.4,0.5019118833402674,0.5019118833402677
DRegular,12,3,,1,16,0.2625,0.5,0.4801791784506652,0.4801791784506654
DRegular,12,3,,1,17,0.2625,-0.1,0.5142966538917314,0.5142966538917307
DRegular,12,3,,1,18,0.2625,-0.1,0.49057399615922115,0.49057399615922026
DRegular,12,3,,1,19,0.2625,0.2,0.5019118833402674,0.5019118833402676
DRegular,12,3,,2,0,0.2625,0.2,0.6235691667264471,0.6235691667264469
DRegular,12,3,,2,1,0.2625,0.5,0.6127222910911945,0.6127222910911945
DRegular,12,3,,2,2,0.2625,0.5,0.5506597777098369,0.5506597777098372
DRegular,12,3,,2,3,0.2625,0.2,0.6099597812013086,0.6099597812013068
DRegular,12,3,,2,4,0.2625,0.5,0.5978961377161964,0.5978961377161969
DRegular,12,3,,2,5,0.2625,0.5,0.6150083396343257,0.615008339634329
DRegular,12,3,,2,6,0.2625,0.2,0.615008339634327,0.615008339634329
DRegular,12,3,,2,7,0.2625,-0.4,0.6353384697552169,0.6353384697552186
DRegular,12,3,,2,8,0.2625,0.2,0.6041731174315103,0.6041731174315064
DRegular,12,3,,2,9,0.2625,0.2,0.6220708905465379,0.6220708905465354
DRegular,12,3,,2,10,0.2625,-0.1,0.5912693099415683,0.5912693099415699
DRegular,12,3,,2,11,0.2625,0.2,0.6099597812013086,0.6099597812013067
DRegular,12,3,,2,12,0.2625,-0.1,0.6635960997004101,0.6635960997004103
DRegular,12,3,,2,13,0.2625,0.5,0.5774251952903338,0.577425195290332
DRegular,12,3,,2,14,0.2625,0.5,0.5796154462018133,0.5796154462018163
DRegular,12,3,,2,15,0.2625,-0.4,0.6357573135217669,0.6357573135217656
DRegular,12,3,,2,16,0.2625,0.5,0.5796154462018133,0.5796154462018162
DRegular,12,3,,2,17,0.2625,-0.1,0.6480953382179898,0.6480953382179911
DRegular,12,3,,2,18,0.2625,-0.1,0.6154813125677355,0.6154813125677353
DRegular,12,3,,2,19,0.2625,0.2,0.6220708905465375,0.622070890546536
DRegular,12,3,,3,0,0.2625,0.2,0.6730739054918559,0.6730739054918583
DRegular,12,3,,3,1,0.2625,0.5,0.661591541975109,0.6615915419751076
DRegular,12,3,,3,2,0.2625,0.5,0.6264098360045894,0.6264098360045869
DRegular,12,3,,3,3,0.2625,0.2,0.6598388225331739,0.6598388225331716
DRegular,12,3,,3,4,0.2625,0.5,0.6558920772127192,0.6558920772127209
DRegular,12,3,,3,5,0.2625,0.5,0.6703953069366057,0.6703953069366102
DRegular,12,3,,3,6,0.2625,0.2,0.6703953069366066,0.6703953069366106
DRegular,12,3,,3,7,0.2625,-0.4,0.686733391868211,0.686733391868213
DRegular,12,3,,3,8,0.2625,0.2,0.6580566104859036,0.658056610485905
DRegular,12,3,,3,9,0.2625,0.2,0.6725353208888316,0.6725353208888285
DRegular,12,3,,3,10,0.2625,-0.1,0.6710361631797872,0.6710361631797872
DRegular,12,3,,3,11,0.2625,0.2,0.6598388225331743,0.6598388225331696
DRegular,12,3,,3,12,0.2625,-0.1,0.7014211890971905,0.7014211890971905
DRegular,12,3,,3,13,0.2625,0.5,0.6417424462477557,0.6417424462477619
DRegular,12,3,,3,14,0.2625,0.5,0.6418156975751371,0.6418156975751421
DRegular,12,3,,3,15,0.2625,-0.4,0.6788967396486651,0.6788967396486661
DRegular,12,3,,3,16,0.2625,0.5,0.6418156975751412,0.6418156975751446
DRegular,12,3,,3,17,0.2625,-0.1,0.6942266485928625,0.6942266485928628
DRegular,12,3,,3,18,0.2625,-0.1,0.6614049524546045,0.6614049524546031
DRegular,12,3,,3,19,0.2625,0.2,0.6725353208888316,0.6725353208888295
DRegular,12,3,,4,0,0.2625,0.2,0.6032418340014527,0.603241834001454
DRegular,12,3,,4,1,0.2625,0.5,0.6959799460856699,0.6959799460314737
DRegular,12,3,,4,2,0.2625,0.5,0.6043911173923227,0.6043911173923268
DRegular,12,3,,4,3,0.2625,0.2,0.6671654170444281,0.6671654170444257
DRegular,12,3,,4,4,0.2625,0.5,0.572423201832251,0.5724232018322483
DRegular,12,3,,4,5,0.2625,0.5,0.7650401178149447,0.7650401177699852
DRegular,12,3,,4,6,0.2625,0.2,0.7650401178082962,0.7650401177722512
DRegular,12,3,,4,7,0.2625,-0.4,0.7187943019226143,0.7187943019226128
DRegular,12,3,,4,8,0.2625,0.2,0.5753670288525798,0.575367028852585
DRegular,12,3,,4,9,0.2625,0.2,0.5958755975407758,0.5958755975407778
DRegular,12,3,,4,10,0.2625,-0.1,0.6809352945318871,0.680935294531894
DRegular,12,3,,4,11,0.2625,0.2,0.667165417044429,0.6671654170444243
DRegular,12,3,,4,12,0.2625,-0.1,0.8215652310130525,0.8215652310130566
DRegular,12,3,,4,13,0.2625,0.5,0.5645029262847966,0.5645029262848034
DRegular,12,3,,4,14,0.2625,0.5,0.6734163109481333,0.6734163109481418
DRegular,12,3,,4,15,0.2625,-0.4,0.7092409855815947,0.7092409855817022
DRegular,12,3,,4,16,0.2625,0.5,0.673416310948134,0.6734163109481356
DRegular,12,3,,4,17,0.2625,-0.1,0.8274390705839869,0.8274390705839831
DRegular,12,3,,4,18,0.2625,-0.1,0.600359755393176,0.6003597553931769
DRegular,12,3,,4,19,0.2625,0.2,0.5958755975407724,0.5958755975407799
DRegular,12,3,,5,0,0.2625,0.2,0.7347148812959985,0.7347148812960018
DRegular,12,3,,5,1,0.2625,0.5,0.7968121548464332,0.7968121537367632
DRegular,12,3,,5,2,0.2625,0.5,0.7215442382761157,0.7215442382760621
DRegular,12,3,,5,3,0.2625,0.2,0.7850626186179699,0.7850626186179694
DRegular,12,3,,5,4,0.2625,0.5,0.7029629696760222,0.7029629696759851
